768213382281457668	NEU
768231740775202816	N
768229411472699396	N
768228047908696064	N
768529524267085824	N
768586792253681665	NEU
768610815373152259	P
768535466526248961	N
768477742790762497	NEU
767528045569839104	N
767527820058828800	P
767530194173304832	NEU
767532775951966212	N
767726573495717888	N
767733348924096513	P
767883617108459520	N
767944699906813952	N
767943661845897216	NEU
770038373415317504	N
770042246251053060	N
770041039553961984	N
770071897975431168	NEU
770065415380856834	N
770304718497341440	NEU
770342013640253440	N
770405581337325572	N
770398262482309120	NEU
770393782592364544	N
770421713708392448	N
770415038985281536	NEU
770436864104919040	N
770437182737842176	NEU
770411578881630208	N
770411038793687040	N
770327619141300224	P
770346550438559744	NEU
769675030519242753	P
769684422291496960	NEU
769840216005832704	N
769930231947915264	N
769936310257741824	N
769994444527534080	NEU
769988725635969024	P
769616562508722176	NEU
769689054174732289	N
769686533528051713	P
769711698982961153	N
770030804474920963	P
769622040043290624	N
769610562745532416	N
769885854353465344	P
769883829066665988	N
770991623543132160	N
770976081314656256	P
770983880014856192	P
770983433086664708	P
771035830412607488	N
771039354609344512	NEU
771039218005118976	N
771032436121665536	N
771040704017657856	NEU
771066014230573056	P
771063190625067008	NEU
771075538127552512	NEU
771046840871649280	NEU
771028546428993536	NEU
771094877199339524	NEU
771091612504064000	P
771117895606734848	N
771118430359519232	P
770058800229388288	N
770079374427258880	N
770262462834827264	P
770260894454513664	P
770253113873821696	NEU
770075232317177857	P
770148951232278528	N
770025771666636800	NEU
770023780760612869	NEU
770024079097233409	N
770640006893428736	N
770622332293541889	NEU
770654330579976192	P
770681239456124928	NEU
770666579231137793	N
770474439960125440	N
770601261896966144	N
770619294845538304	N
770590843791110144	P
770440060802109440	P
770468955987337217	N
770612268975489024	N
770451879293837312	N
770444409716473860	P
770449972777127937	P
770449498179047428	P
770426445495689217	NEU
770098083195740160	N
769738492268216320	P
769738394305986560	P
769745185043542016	N
770772968934895617	NEU
770791996097265664	N
770837575544242180	N
770963243011600389	NEU
770787858697322497	NEU
770808354738475009	NEU
770808289240223744	N
770808146977775616	NEU
770793531577335808	NEU
770825325676814337	N
770834445242888193	N
769761022999728128	P
769729614432395265	P
769719434697203712	P
769723988780130304	N
769744926523400192	P
769626395316224001	N
769868214134251520	N
769959267923292160	NEU
769969604282253312	P
769644215387164672	N
769639723379859457	NEU
769908957750132736	P
769908851118333952	N
769599385013477376	NEU
769797464895488000	N
772461619804856320	N
772437022652923904	NEU
772504221392498688	P
772058892322934785	P
772510858962411520	N
771433454361833472	NEU
771351013488025601	N
771408314630627333	NEU
771413074414866433	P
771380177561673728	P
771462613997854720	N
771473959900577792	N
771189812548120577	NEU
771189175022333956	N
771188974270361600	P
771775574285119488	NEU
771770935955353600	NEU
771724990798499840	P
771493307167956993	NEU
771560477834948609	NEU
771706179240202241	NEU
771750280828448768	N
771742219950751744	P
771522557325537280	P
771860759727013889	P
771886993064198144	N
