768227590209363968	N
768079648664150017	N
768083094020562945	NEU
768511196253171712	N
768582679633793024	N
768560087405211648	NEU
768509111881302016	P
768490147834896384	NEU
767751932354048000	N
768110637645824000	NEU
768090748717719552	N
767839846186389505	NEU
770070945419657216	P
770374832752066560	N
770343554451464197	P
769931542852472832	N
769995986995384320	P
769972295318310913	N
770085494717841409	N
771096748471250945	N
771074849464655872	NEU
771092571263275013	P
771091385843757056	NEU
769976676629577729	N
770031984336834560	NEU
770242416729206785	NEU
770268560887279616	NEU
770245432484171776	N
770260670587645952	P
770047541073313792	N
770134540463595522	N
770025696198533120	P
770662174389706752	P
770650104424378368	N
770464435643289600	NEU
770479776847003648	N
770466028308537344	P
770495516610297856	N
770498885982707712	N
770454735765647360	P
770483045975650305	N
770080709964955648	NEU
770102978225270784	P
770856577452511232	N
770960722213822464	P
770798032694546432	NEU
770811091257397251	N
770817779033178112	P
769709834400894976	N
769751873851002881	NEU
769756967967481856	N
769605728478846980	N
769960884152205315	N
769801450717196288	N
769793594928443392	P
772498838041063424	NEU
772519384602423297	P
772471850609684480	P
771433495369355264	N
771423359401734144	NEU
771410965116035072	P
771399742748176385	N
771333756464484352	NEU
771206441646501888	P
771206095167643648	NEU
771198761884192768	N
771720039690964992	NEU
771775752018628608	P
771774652960169984	N
771564596930805760	N
771563936357322753	NEU
771636197995098112	NEU
771630471272730624	N
771802777265766400	N
771801715913871360	NEU
771506085052035072	P
772826423207731200	NEU
772841473721053184	N
772865473645977600	NEU
772686260410253312	N
772683689092272129	N
772618549592326144	N
772617179057446912	P
772627559074766848	N
772670661584052224	N
772601141897027584	NEU
772631727915151360	N
772586654997413888	P
772726870236332032	N
772640912950165504	N
773035771422920704	N
772920499621867520	NEU
772990365120892928	P
772987462608039936	NEU
772945485850173440	NEU
772089104993509376	P
772167948962181120	N
772167257497624576	N
772122690400296960	NEU
771943486497095680	N
771919636073938948	P
772243832763060225	NEU
772264766102384641	P
772264379093921792	NEU
772316863246196736	NEU
771129461936754688	NEU
771396619480608768	N
771587767310557186	N
771578734939770880	N
771108458338725888	NEU
771176943131557888	N
771236711179300864	NEU
771242479270047745	N
773302127175225344	NEU
773344207419215872	N
773526199402311681	NEU
773265650240282625	NEU
773236787632234496	NEU
773286611358330880	N
773298067600650240	N
773322612684394496	N
773934196876193792	NEU
774764157040259072	NEU
774630473603571712	N
774629188368207872	N
774666955479408640	N
773654274018381825	N
773592824298213381	NEU
773591068738592769	NEU
773696458134478848	P
773673998215319552	P
773324060159651840	N
773318374168285184	NEU
774329627334639617	P
774252500585107456	N
774269484978798592	NEU
774371899975491585	NEU
774075673107279873	P
774196000269283329	NEU
774224780841005057	P
774102657564684294	NEU
774727746924711936	NEU
774825318322413568	NEU
774830087732539392	P
774819798924431360	N
775010559020249088	NEU
